team,teamID,gameID,season,week,opponent,opponentID,completions,passingAttempts,passingYards,completionPct,yardsPerPassAttempt,yardsPerCompletion,passingTouchdowns,interceptions,sacks,rushingYards,rushingAttempts,yardsPerRushAttempt,rushingTouchdowns,receivingTouchdowns,fumbles,fumblesRecovered,fieldGoalsMade1_19,fieldGoalsMade20_29,fieldGoalsMade30_39,fieldGoalsMade40_49,fieldGoalsMade50,extraPointsMade,totalKickingPoints
JAX,14,291018030,2009,6,JAX,30,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,1,2,8,8
JAX,22,290920030,2009,2,JAX,30,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
JAX,12,291108030,2009,9,JAX,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,7
JAX,17,280112017,2007,2,JAX,30,26,28,262,92.9,9.4,10.08,3,0,1,1.0,2,0.5,0,0,0,0,0,0,1,0,0,4,7,7
JAX,11,271202011,2007,13,JAX,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4
JAX,17,261224030,2006,16,JAX,30,28,39,249,71.8,6.4,8.89,1,0,1,31.0,10,3.1,0,0,0,0,0,0,0,0,0,0,0,0
JAX,11,261210030,2006,14,JAX,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,5
JAX,17,260107017,2005,1,JAX,30,15,27,201,55.6,7.4,13.4,3,0,4,9.0,2,4.5,0,0,0,0,0,0,0,0,0,4,4,4
JAX,22,251127022,2005,12,JAX,30,0,0,0,0,0,0,0,0,0,-6.0,1,-6.0,0,1,0,0,0,0,0,0,0,0,0,6
JAX,17,231214017,2003,15,JAX,30,22,34,228,64.7,6.7,10.36,2,0,2,7.0,1,7.0,0,0,0,0,0,0,0,0,0,0,0,0
JAX,11,401220195,2020,1,JAX,30,0,0,0,0.0,0.0,0,0,0,1,85.0,21,4.05,1,1,0,0,0,1,1,0,0,2,8,20
JAX,11,401220187,2020,17,JAX,30,0,0,0,0.0,0.0,0,0,0,0,275.0,35,7.86,2,1,0,0,0,2,0,0,0,2,8,26
JAX,4,401220157,2020,4,JAX,30,25,36,300,69.4,8.3,12.0,1,1,1,198.0,33,6.0,2,1,0,0,0,0,2,2,0,3,15,33
JAX,16,401220303,2020,13,JAX,30,28,43,305,65.1,7.1,10.89,3,1,4,134.0,36,3.72,0,2,0,0,0,1,0,1,0,1,7,19
JAX,24,401220241,2020,7,JAX,30,1,1,4,100.0,4.0,4.0,0,0,0,93.0,22,4.23,1,1,0,0,0,0,2,0,0,3,9,21
JAX,33,401220149,2020,15,JAX,30,17,22,243,77.3,11.0,14.29,3,1,1,159.0,37,4.3,2,3,1,0,0,0,0,1,0,5,8,38
JAX,5,401220197,2020,12,JAX,30,19,29,258,65.5,8.9,13.58,2,0,2,207.0,33,6.27,1,2,0,0,0,1,0,1,0,3,9,27
JAX,9,401220295,2020,10,JAX,30,24,34,325,70.6,9.6,13.54,2,1,1,80.0,25,3.2,1,2,2,1,0,0,1,0,0,3,6,24
JAX,8,401220200,2020,6,JAX,30,19,31,223,61.3,7.2,11.74,1,1,0,170.0,34,5.0,3,1,0,0,0,0,1,1,0,4,10,34
JAX,10,401220204,2020,2,JAX,30,18,24,239,75.0,10.0,13.28,4,0,1,114.0,32,3.56,0,4,0,0,0,0,0,1,1,3,9,33
JAX,10,401220196,2020,14,JAX,30,19,24,212,79.2,8.8,11.16,2,0,1,227.0,38,5.97,2,1,1,1,0,0,0,0,1,4,7,25
JAX,3,401220199,2020,16,JAX,30,24,35,265,68.6,7.6,11.04,2,1,1,105.0,25,4.2,2,2,0,0,0,1,0,1,0,5,11,35
JAX,34,401220179,2020,5,JAX,30,25,35,359,71.4,10.3,14.36,3,2,1,129.0,22,5.86,0,3,0,0,0,0,2,1,0,3,12,30
JAX,34,401220194,2020,9,JAX,30,19,32,281,59.4,8.8,14.79,2,0,2,107.0,28,3.82,1,2,1,1,0,0,1,0,1,3,9,27
JAX,15,401220201,2020,3,JAX,30,0,0,0,0,0,0,0,0,0,100.0,29,3.45,1,2,0,0,0,0,1,0,0,4,7,25
JAX,23,401220198,2020,11,JAX,30,0,0,0,0,0,0,0,0,0,92.0,16,5.75,0,2,0,0,0,0,0,2,0,3,9,21
JAX,13,401437824,2022,9,JAX,30,21,36,259,58.3,7.2,12.33,2,0,2,69.0,17,4.06,0,2,1,1,0,0,0,0,0,0,0,12
JAX,8,401437877,2022,13,JAX,30,0,0,0,0.0,0.0,0,0,0,0,96.0,30,3.2,2,2,0,0,0,0,1,3,0,4,16,40
JAX,24,401437743,2022,3,JAX,30,25,45,297,55.6,6.6,11.88,1,1,1,26.0,12,2.17,0,1,0,0,0,0,0,0,0,0,0,6
JAX,21,401437756,2022,4,JAX,30,16,25,204,64.0,8.2,12.75,0,1,2,210.0,50,4.2,4,0,0,0,0,1,0,0,0,2,5,29
JAX,33,401437862,2022,12,JAX,30,16,32,254,50.0,7.9,15.88,1,0,1,159.0,34,4.68,1,0,2,1,0,3,0,0,1,1,13,19
JAX,19,401437796,2022,7,JAX,30,19,30,202,63.3,6.7,10.63,1,0,1,236.0,39,6.05,1,0,0,0,0,0,3,0,0,2,11,17
JAX,12,401437835,2022,10,JAX,30,26,35,331,74.3,9.5,12.73,4,1,0,156.0,26,6.0,0,4,1,1,0,0,0,0,0,3,3,27
JAX,34,401437765,2022,5,JAX,30,16,24,140,66.7,5.8,8.75,0,0,1,116.0,31,3.74,1,0,0,0,0,0,0,0,2,1,7,13
JAX,11,401437781,2022,6,JAX,30,42,58,389,72.4,6.7,9.26,3,0,0,3.0,4,0.75,0,2,1,0,0,0,0,0,0,0,0,12
JAX,11,401437639,2022,2,JAX,30,16,30,195,53.3,6.5,12.19,0,3,5,54.0,10,5.4,0,0,0,0,0,0,0,0,0,0,0,0
JAX,10,401437895,2022,14,JAX,30,25,38,254,65.8,6.7,10.16,2,1,4,137.0,19,7.21,1,0,2,2,0,0,0,0,0,2,2,8
JAX,28,401437646,2022,1,JAX,30,27,41,313,65.9,7.6,11.59,4,2,1,85.0,28,3.04,0,4,1,1,0,0,0,0,0,2,2,26
JAX,7,401435641,2022,8,JAX,30,18,30,252,60.0,8.4,14.0,1,1,3,101.0,28,3.61,2,1,0,0,0,0,0,0,0,3,3,21
JAX,28,400554202,2014,2,JAX,30,2,3,38,66.7,12.7,19.0,0,0,1,125.0,26,4.81,2,0,0,0,0,0,1,1,0,5,11,23
JAX,4,400554344,2014,9,JAX,30,19,31,233,61.3,7.5,12.26,2,2,2,171.0,28,6.11,2,2,1,0,0,0,1,0,0,4,7,31
JAX,33,400554382,2014,15,JAX,30,20,30,221,66.7,7.4,11.05,1,0,0,8.0,4,2.0,0,0,0,0,0,1,1,0,0,2,8,8
JAX,21,400554223,2014,1,JAX,30,27,45,322,60.0,7.2,11.93,2,1,5,74.0,21,3.52,0,1,0,0,0,1,0,0,1,4,10,16
JAX,5,400554261,2014,7,JAX,30,16,41,215,39.0,5.2,13.44,0,1,3,-1.0,1,-1.0,0,0,0,0,0,0,0,0,0,0,0,0
JAX,34,400554412,2014,17,JAX,30,25,35,250,71.4,7.1,10.0,2,1,3,16.0,6,2.67,0,0,0,0,0,0,0,0,0,3,3,3
JAX,15,400554267,2014,8,JAX,30,16,29,196,55.2,6.8,12.25,1,1,3,130.0,20,6.5,0,0,0,0,0,0,0,0,0,0,0,0
JAX,23,400554243,2014,5,JAX,30,0,0,0,0,0,0,0,0,0,82.0,15,5.47,0,0,0,0,0,0,0,0,0,0,0,0
JAX,19,400554327,2014,13,JAX,30,0,0,0,0,0,0,0,0,0,25.0,9,2.78,0,0,0,0,0,0,1,0,0,3,6,6
JAX,24,400554290,2014,4,JAX,30,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAX,6,400554358,2014,10,JAX,30,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2,1,1,0,0,0,0,1,4,7,19
JAX,11,400554326,2014,12,JAX,30,0,0,0,0,0,0,0,0,0,15.0,1,15.0,0,1,1,0,0,1,1,1,0,2,11,17
JAX,11,400554247,2014,3,JAX,30,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,2,0,5,14,14
JAX,34,400554426,2014,14,JAX,30,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,0,3,9,9
JAX,10,400554356,2014,16,JAX,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,7
JAX,10,400554222,2014,6,JAX,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,10,10
JAX,4,311009030,2011,5,JAX,30,21,33,179,63.6,5.4,8.52,2,1,2,0.0,0,0,0,1,0,0,0,0,0,1,0,3,6,12
JAX,27,311211030,2011,14,JAX,30,1,2,3,50.0,1.5,3.0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAX,5,311120005,2011,11,JAX,30,17,24,199,70.8,8.3,11.71,1,1,2,27.0,5,5.4,0,0,0,0,0,0,0,0,0,0,0,0
JAX,1,311215001,2011,15,JAX,30,19,26,224,73.1,8.6,11.79,3,0,1,6.0,1,6.0,0,1,0,0,0,0,0,0,0,0,0,6
JAX,18,311002030,2011,4,JAX,30,0,0,0,0,0,0,0,0,0,55.0,17,3.24,0,1,0,0,0,0,0,0,0,0,0,6
JAX,23,311016023,2011,6,JAX,30,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAX,10,310911030,2011,1,JAX,30,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAX,20,310918020,2011,2,JAX,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,12,12
JAX,11,311113011,2011,10,JAX,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3
JAX,11,320101030,2011,17,JAX,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,7
JAX,33,400874567,2016,3,JAX,30,29,40,214,72.5,5.4,7.38,0,2,2,12.0,3,4.0,1,0,0,0,0,0,1,2,1,1,13,19
JAX,3,400874708,2016,6,JAX,30,30,49,302,61.2,6.2,10.07,0,0,1,41.0,17,2.41,1,0,0,0,0,0,0,0,0,0,0,6
JAX,7,400874719,2016,13,JAX,30,12,24,104,50.0,4.3,8.67,0,0,2,50.0,21,2.38,1,0,0,0,0,0,1,1,0,2,8,14
JAX,10,400874553,2016,8,JAX,30,18,22,270,81.8,12.3,15.0,2,0,0,71.0,19,3.74,1,0,0,0,0,1,2,0,0,3,12,18
JAX,10,400874521,2016,16,JAX,30,8,20,99,40.0,5.0,12.38,1,0,2,16.0,6,2.67,0,0,0,0,0,0,0,1,0,2,5,5
JAX,9,400874486,2016,1,JAX,30,20,34,199,58.8,5.9,9.95,2,0,1,27.0,7,3.86,1,1,0,0,0,2,0,0,0,3,9,21
JAX,8,400874641,2016,11,JAX,30,24,33,278,72.7,8.4,11.58,0,0,3,-5.0,4,-1.25,1,0,2,2,0,1,0,1,0,2,8,14
JAX,2,400874554,2016,12,JAX,30,12,18,166,66.7,9.2,13.83,1,0,5,141.0,26,5.42,3,0,0,0,0,0,0,0,0,0,0,18
JAX,24,400874517,2016,2,JAX,30,0,0,0,0,0,0,0,0,0,101.0,25,4.04,1,3,0,0,0,1,0,0,0,5,8,32
JAX,11,400874639,2016,17,JAX,30,0,0,0,0,0,0,0,0,0,77.0,19,4.05,1,0,0,0,0,0,0,1,0,3,6,12
JAX,11,400874657,2016,4,JAX,30,0,0,0,0,0,0,0,0,0,73.0,18,4.06,1,2,0,0,0,0,0,1,1,3,9,27
JAX,16,400874617,2016,14,JAX,30,0,0,0,0,0,0,0,0,0,31.0,14,2.21,0,1,0,0,0,0,1,3,0,1,13,19
JAX,34,400874587,2016,10,JAX,30,0,0,0,0,0,0,0,0,0,83.0,15,5.53,0,2,0,0,0,0,0,0,0,0,0,12
JAX,34,400874681,2016,15,JAX,30,0,0,0,0,0,0,0,0,0,60.0,23,2.61,1,0,1,0,0,0,0,0,0,0,0,6
JAX,13,400874498,2016,7,JAX,30,0,0,0,0,0,0,0,0,0,60.0,19,3.16,2,0,0,0,0,0,0,0,0,0,0,12
JAX,12,400874600,2016,9,JAX,30,0,0,0,0,0,0,0,0,0,-5.0,1,-5.0,0,1,0,0,0,2,1,0,1,1,13,19
JAX,33,281228033,2008,17,JAX,30,17,23,297,73.9,12.9,17.47,0,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAX,9,281214030,2008,15,JAX,30,20,32,278,62.5,8.7,13.9,1,1,3,22.0,5,4.4,0,0,0,0,0,2,1,0,0,1,10,10
JAX,8,281109008,2008,10,JAX,30,6,8,94,75.0,11.8,15.67,1,0,5,4.0,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0
JAX,2,280914030,2008,2,JAX,30,0,0,0,0,0,0,0,0,0,59.0,19,3.11,1,0,0,0,0,0,0,0,0,0,0,6
JAX,16,281123030,2008,12,JAX,30,0,0,0,0,0,0,0,0,0,80.0,17,4.71,1,0,0,0,0,0,0,0,0,0,0,6
JAX,3,281207003,2008,14,JAX,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,11,11
JAX,7,281012007,2008,6,JAX,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,5
JAX,11,280921011,2008,3,JAX,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
JAX,11,281218030,2008,16,JAX,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,7,7
JAX,34,331205030,2013,14,JAX,30,16,29,159,55.2,5.5,9.94,1,1,1,13.0,1,13.0,0,0,0,0,0,0,2,0,0,2,8,8
JAX,34,331124034,2013,12,JAX,30,18,34,169,52.9,5.0,9.39,0,1,2,2.0,1,2.0,0,0,0,0,0,1,0,1,0,0,6,6
JAX,26,330922026,2013,3,JAX,30,14,21,202,66.7,9.6,14.43,4,1,2,117.0,24,4.88,0,0,0,0,0,1,0,0,0,6,9,9
JAX,25,331027030,2013,8,JAX,30,0,0,0,0,0,0,0,0,0,71.0,19,3.74,2,0,1,1,0,0,0,0,0,0,0,12
JAX,24,331020030,2013,7,JAX,30,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAX,14,331006014,2013,5,JAX,30,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,4,10,10
JAX,22,331117030,2013,11,JAX,30,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
JAX,5,331201005,2013,13,JAX,30,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2,0,0,0,0,0,0,0,0,0,12
JAX,11,331229011,2013,17,JAX,30,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,2,1,0,0,3,12,12
JAX,11,330929030,2013,4,JAX,30,0,0,0,0,0,0,0,0,0,6.0,2,3.0,0,0,1,0,0,2,0,1,0,4,13,13
JAX,2,331215030,2013,15,JAX,30,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
JAX,12,330908030,2013,1,JAX,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4
JAX,5,301121030,2010,11,JAX,30,17,28,241,60.7,8.6,14.18,1,1,6,39.0,4,9.75,0,0,0,0,0,0,0,0,0,0,0,0
JAX,21,300926030,2010,3,JAX,30,0,0,0,0,0,0,0,0,0,62.0,12,5.17,0,1,0,0,0,0,0,0,0,0,0,6
JAX,6,301031006,2010,8,JAX,30,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAX,28,301226030,2010,16,JAX,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,8,8
JAX,7,300912030,2010,1,JAX,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,5
JAX,11,301219011,2010,15,JAX,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,10,10
JAX,11,301003030,2010,4,JAX,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4
TB,2,401326534,2021,14,TB,27,36,54,308,66.7,5.7,8.56,2,1,3,161.0,16,10.06,1,2,0,0,0,2,0,0,0,3,9,27
TB,29,401326596,2021,18,TB,27,29,42,219,69.1,5.2,7.55,2,1,2,110.0,26,4.23,0,2,0,0,0,0,1,0,0,2,5,17
TB,29,401326557,2021,16,TB,27,15,32,190,46.9,5.9,12.67,0,0,4,20.0,7,2.86,0,0,0,0,0,2,0,0,0,0,6,6
TB,3,401326433,2021,7,TB,27,22,32,184,68.8,5.8,8.36,0,3,4,38.0,8,4.75,0,0,0,0,0,1,0,0,0,0,3,3
TB,28,401326472,2021,10,TB,27,26,32,256,81.3,8.0,9.85,1,0,5,90.0,33,2.73,2,0,1,1,0,2,0,1,0,2,11,23
TB,6,401326322,2021,1,TB,27,42,58,403,72.4,6.9,9.6,3,1,1,155.0,35,4.43,1,4,2,1,0,1,1,1,0,2,11,41
TB,21,401326410,2021,6,TB,27,12,26,115,46.2,4.4,9.58,1,1,2,100.0,19,5.26,2,1,0,0,0,0,0,0,0,2,2,20
TB,19,401326493,2021,11,TB,27,23,38,167,60.5,4.4,7.26,1,2,2,66.0,13,5.08,0,0,1,1,0,0,1,0,0,1,4,4
TB,17,401326393,2021,4,TB,27,31,40,275,77.5,6.9,8.87,2,1,4,-1.0,8,-0.12,0,1,1,1,0,1,0,0,0,2,5,11
TB,1,401326358,2021,2,TB,27,28,38,366,73.7,9.6,13.07,2,0,2,125.0,48,2.6,2,3,4,3,0,0,1,0,0,2,5,35
TB,1,401326510,2021,13,TB,27,30,41,297,73.2,7.2,9.9,0,0,5,121.0,23,5.26,1,0,1,1,0,1,0,0,0,2,5,11
TB,18,401326448,2021,8,TB,27,6,10,56,60.0,5.6,9.33,1,0,0,152.0,32,4.75,1,0,0,0,0,2,1,0,0,3,12,18
TB,14,401326375,2021,3,TB,27,27,38,343,71.1,9.0,12.7,4,0,1,70.0,23,3.04,0,2,0,0,0,1,0,1,0,4,10,22
TB,11,401326499,2021,12,TB,27,27,44,306,61.4,7.0,11.33,3,2,3,107.0,20,5.35,1,2,2,2,0,0,0,1,0,4,7,25
TB,20,401326576,2021,17,TB,27,19,33,234,57.6,7.1,12.32,1,0,1,115.0,21,5.48,1,1,1,1,0,0,0,0,1,3,6,18
TB,15,401326402,2021,5,TB,27,0,0,0,0,0,0,0,0,0,32.0,8,4.0,0,2,0,0,0,1,0,0,0,2,5,17
TB,18,401326551,2021,15,TB,27,0,0,0,0,0,0,0,0,0,61.0,31,1.97,0,0,0,0,0,0,2,1,0,0,9,9
TB,29,401128096,2019,6,TB,27,20,32,227,62.5,7.1,11.35,2,0,2,55.0,27,2.04,2,2,0,0,0,1,0,2,0,4,13,37
TB,8,401128028,2019,15,TB,27,24,43,260,55.8,6.0,10.83,0,2,2,40.0,15,2.67,2,0,0,0,0,0,0,1,0,2,5,17
TB,11,401127994,2019,14,TB,27,19,36,251,52.8,7.0,13.21,2,0,1,66.0,22,3.0,1,1,1,1,1,0,0,0,1,3,9,21
TB,30,401128063,2019,13,TB,27,16,27,147,59.3,5.4,9.19,1,1,2,49.0,17,2.88,0,1,0,0,0,0,0,0,1,0,3,9
TB,25,401128010,2019,1,TB,27,18,27,166,66.7,6.1,9.22,1,1,1,98.0,32,3.06,0,0,1,1,0,1,1,1,0,2,11,11
TB,14,401128069,2019,4,TB,27,45,68,517,66.2,7.6,11.49,2,3,2,28.0,11,2.55,2,2,0,0,0,0,0,1,1,4,10,34
TB,19,401127966,2019,3,TB,27,23,36,336,63.9,9.3,14.61,2,0,5,72.0,19,3.79,2,2,0,0,0,0,1,0,0,3,6,30
TB,22,401127976,2019,10,TB,27,27,44,324,61.4,7.4,12.0,3,1,2,73.0,13,5.62,0,3,0,0,0,0,1,0,1,3,9,27
TB,1,401128034,2019,17,TB,27,30,51,313,58.8,6.1,10.43,1,0,6,79.0,25,3.16,0,0,0,0,0,1,2,2,0,1,16,16
TB,1,401127870,2019,12,TB,27,23,46,271,50.0,5.9,11.78,0,1,6,37.0,11,3.36,0,1,0,0,0,1,1,1,0,1,10,16
TB,10,401128048,2019,8,TB,27,21,33,193,63.6,5.8,9.19,3,0,3,72.0,20,3.6,0,2,1,1,0,0,0,1,1,3,9,21
TB,34,401127901,2019,16,TB,27,19,32,184,59.4,5.8,9.68,0,1,5,41.0,9,4.56,0,0,1,1,0,1,2,0,0,2,11,11
TB,26,401128087,2019,9,TB,27,29,43,378,67.4,8.8,13.03,5,0,3,40.0,6,6.67,0,5,0,0,0,1,1,0,0,2,8,38
TB,18,401128084,2019,11,TB,27,0,0,0,0,0,0,0,0,0,104.0,24,4.33,0,3,1,0,0,1,0,1,0,4,10,28
TB,18,401127965,2019,5,TB,27,0,0,0,0,0,0,0,0,0,104.0,25,4.16,0,3,0,0,0,1,0,0,0,4,7,25
TB,29,401128054,2019,2,TB,27,0,0,0,0,0,0,0,0,0,39.0,17,2.29,0,0,0,0,0,0,2,0,2,0,12,12
TB,8,401220286,2020,16,TB,27,2,3,17,66.7,5.7,8.5,0,0,0,73.0,15,4.87,0,0,1,1,0,0,0,0,0,1,1,1
TB,9,401220331,2020,6,TB,27,16,35,160,45.7,4.6,10.0,0,2,4,63.0,16,3.94,1,0,0,0,0,0,1,0,0,1,4,10
TB,29,401220368,2020,10,TB,27,2,4,12,50.0,3.0,6.0,0,0,1,65.0,16,4.06,1,1,0,0,0,0,0,1,0,2,5,17
TB,29,401220329,2020,2,TB,27,1,1,56,100.0,56.0,56.0,1,0,0,185.0,45,4.11,2,2,2,2,0,1,0,0,0,2,5,29
TB,13,401220232,2020,7,TB,27,24,36,284,66.7,7.9,11.83,2,1,3,46.0,13,3.54,0,2,0,0,0,0,1,1,0,2,8,20
TB,16,401220332,2020,14,TB,27,24,37,225,64.9,6.1,9.38,1,0,6,143.0,27,5.3,1,0,0,0,0,0,0,0,0,0,0,6
TB,7,401220216,2020,3,TB,27,8,9,53,88.9,5.9,6.62,0,1,1,88.0,25,3.52,0,3,2,1,0,0,0,0,1,1,4,22
TB,14,401220335,2020,11,TB,27,39,51,376,76.5,7.4,9.64,3,2,0,37.0,20,1.85,0,2,0,0,0,0,1,1,0,3,9,21
TB,18,401220369,2020,1,TB,27,26,44,306,59.1,7.0,11.77,1,1,2,103.0,36,2.86,3,2,0,0,0,2,0,0,0,4,10,40
TB,24,401220334,2020,4,TB,27,20,25,290,80.0,11.6,14.5,3,1,2,42.0,22,1.91,0,3,1,1,0,0,0,0,1,4,7,25
TB,19,401220257,2020,8,TB,27,25,41,256,61.0,6.2,10.24,2,2,3,101.0,24,4.21,1,2,0,0,0,0,1,0,0,2,5,23
TB,12,401220333,2020,12,TB,27,37,49,462,75.5,9.4,12.49,3,0,2,50.0,9,5.56,0,0,0,0,1,1,0,0,0,3,9,9
TB,3,401220278,2020,5,TB,27,26,49,270,53.1,5.5,10.38,0,2,3,69.0,18,3.83,1,1,0,0,0,0,1,1,0,2,8,20
TB,1,401220328,2020,17,TB,27,29,44,265,65.9,6.0,9.14,2,0,1,127.0,26,4.88,1,2,2,1,0,2,0,0,0,3,9,27
TB,1,401220308,2020,15,TB,27,34,49,356,69.4,7.3,10.47,3,0,3,37.0,13,2.85,0,3,0,0,0,0,1,0,1,3,9,27
TB,18,401220330,2020,9,TB,27,0,0,0,0,0,0,0,0,0,40.0,9,4.44,1,2,1,1,0,0,1,0,0,5,8,26
TB,30,400791498,2015,5,TB,27,23,33,303,69.7,9.2,13.17,4,1,6,53.0,12,4.42,0,4,0,0,0,0,1,0,0,4,7,31
TB,28,400791511,2015,7,TB,27,33,40,317,82.5,7.9,9.61,3,0,1,20.0,9,2.22,1,0,0,0,0,0,1,0,0,4,7,13
TB,10,400791582,2015,1,TB,27,13,15,209,86.7,13.9,16.08,4,0,2,6.0,2,3.0,0,0,0,0,0,0,0,0,0,0,0,0
TB,1,400791579,2015,13,TB,27,30,45,269,66.7,6.0,8.97,1,1,3,64.0,18,3.56,0,0,0,0,0,0,0,0,0,0,0,0
TB,1,400791605,2015,8,TB,27,37,45,397,82.2,8.8,10.73,2,1,1,101.0,27,3.74,0,1,1,1,0,0,0,0,0,0,0,6
TB,11,400791505,2015,12,TB,27,0,0,0,0,0,0,0,0,0,24.0,19,1.26,0,2,1,0,0,2,0,2,0,1,13,25
TB,14,400791650,2015,15,TB,27,0,0,0,0,0,0,0,0,0,80.0,25,3.2,2,1,0,0,1,0,0,0,0,4,7,25
TB,18,400791634,2015,2,TB,27,0,0,0,0,0,0,0,0,0,49.0,17,2.88,1,1,2,2,0,0,0,0,0,0,0,12
TB,6,400791494,2015,10,TB,27,0,0,0,0,0,0,0,0,0,8.0,3,2.67,0,0,0,0,0,0,0,1,1,0,6,6
TB,19,400791731,2015,9,TB,27,0,0,0,0,0,0,0,0,0,30.0,7,4.29,0,0,1,0,0,0,2,1,1,2,14,14
TB,21,400791668,2015,11,TB,27,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TB,3,400791538,2015,16,TB,27,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,2,1,0,1,2,14,14
TB,18,400791539,2015,14,TB,27,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,3,6,6
TB,29,400791701,2015,4,TB,27,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2,0,0,0,3,0,0,0,4,13,25
TB,34,400791589,2015,3,TB,27,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,1,0,1,0,0,1,7,13
TB,29,400791610,2015,17,TB,27,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,1,0,5,8,14
TB,17,400951552,2017,5,TB,27,30,40,303,75.0,7.6,10.1,1,1,3,58.0,9,6.44,0,0,0,0,0,2,0,2,0,1,13,13
TB,3,400951645,2017,2,TB,27,31,45,301,68.9,6.7,9.71,1,2,1,20.0,16,1.25,0,0,1,1,0,0,0,0,0,0,0,0
TB,9,400951710,2017,13,TB,27,13,22,84,59.1,3.8,6.46,0,1,2,86.0,8,10.75,1,0,0,0,0,1,1,0,0,2,8,14
TB,16,400951604,2017,3,TB,27,25,33,369,75.8,11.2,14.76,3,0,0,125.0,37,3.38,1,2,0,0,0,1,1,0,0,4,10,28
TB,20,400951653,2017,10,TB,27,23,39,262,59.0,6.7,11.39,1,1,6,30.0,10,3.0,0,1,1,1,0,0,0,1,0,1,4,10
TB,15,400981391,2017,11,TB,27,17,28,282,60.7,10.1,16.59,1,0,1,0.0,1,0.0,0,2,3,1,0,0,0,0,0,0,0,12
TB,1,400951586,2017,12,TB,27,26,35,317,74.3,9.1,12.19,1,0,0,113.0,21,5.38,2,2,0,0,0,0,0,0,0,0,0,24
TB,1,400951816,2017,15,TB,27,17,31,212,54.8,6.8,12.47,1,0,1,158.0,26,6.08,1,0,2,0,0,0,0,0,0,0,0,6
